question_id,student_id,test_no,subject,topic,difficulty,is_correct,mistake_type,time_taken_sec,expected_time_sec
13808,96,3,Mathematics,Calculus,medium,1,none,96.1,100
13809,96,3,Mathematics,Probability & Statistics,medium,0,calculation,118.4,100
13810,96,3,Mathematics,Probability & Statistics,medium,0,conceptual,50.8,100
13811,96,3,Mathematics,Probability & Statistics,hard,1,none,176.1,150
13812,96,3,Mathematics,Probability & Statistics,hard,0,silly,180.3,150
13813,96,3,Mathematics,Probability & Statistics,easy,1,none,52.9,60
13814,96,3,Mathematics,Probability & Statistics,easy,1,none,78.1,60
13815,96,3,Mathematics,Probability & Statistics,easy,1,none,72.9,60
13816,96,3,Mathematics,Probability & Statistics,easy,1,none,57.4,60
13817,96,3,Mathematics,Number Theory,easy,1,none,81.7,60
13818,96,3,Mathematics,Number Theory,medium,1,none,108.6,100
13819,96,3,Mathematics,Number Theory,easy,1,none,91.0,60
13820,96,3,Mathematics,Number Theory,easy,1,none,100.6,60
13821,96,3,Mathematics,Number Theory,easy,1,none,70.3,60
13822,96,3,Mathematics,Number Theory,hard,1,none,113.0,150
13823,96,3,Mathematics,Number Theory,easy,1,none,63.2,60
13824,96,3,Mathematics,Number Theory,medium,0,silly,105.8,100
13825,97,1,Mathematics,Algebra,hard,0,conceptual,112.7,150
13826,97,1,Mathematics,Algebra,medium,0,silly,102.6,100
13827,97,1,Mathematics,Algebra,easy,0,silly,73.0,60
13828,97,1,Mathematics,Algebra,hard,1,none,177.3,150
13829,97,1,Mathematics,Algebra,medium,1,none,111.0,100
13830,97,1,Mathematics,Algebra,easy,0,conceptual,57.4,60
13831,97,1,Mathematics,Algebra,hard,0,conceptual,178.4,150
13832,97,1,Mathematics,Algebra,hard,0,calculation,160.7,150
13833,97,1,Mathematics,Geometry,easy,0,conceptual,79.6,60
13834,97,1,Mathematics,Geometry,easy,0,calculation,61.1,60
13835,97,1,Mathematics,Geometry,easy,1,none,43.1,60
13836,97,1,Mathematics,Geometry,easy,1,none,59.6,60
13837,97,1,Mathematics,Geometry,hard,0,conceptual,103.4,150
13838,97,1,Mathematics,Geometry,medium,1,none,83.7,100
13839,97,1,Mathematics,Geometry,medium,1,none,136.5,100
13840,97,1,Mathematics,Geometry,easy,1,none,43.3,60
13841,97,1,Mathematics,Trigonometry,hard,1,none,245.1,150
13842,97,1,Mathematics,Trigonometry,easy,1,none,61.0,60
13843,97,1,Mathematics,Trigonometry,medium,1,none,118.5,100
13844,97,1,Mathematics,Trigonometry,easy,0,conceptual,51.0,60
13845,97,1,Mathematics,Trigonometry,easy,1,none,68.8,60
13846,97,1,Mathematics,Trigonometry,easy,1,none,48.2,60
13847,97,1,Mathematics,Trigonometry,easy,1,none,61.5,60
13848,97,1,Mathematics,Trigonometry,medium,1,none,127.7,100
13849,97,1,Mathematics,Calculus,easy,0,conceptual,82.9,60
13850,97,1,Mathematics,Calculus,easy,1,none,67.0,60
13851,97,1,Mathematics,Calculus,medium,0,conceptual,71.3,100
13852,97,1,Mathematics,Calculus,easy,0,silly,85.8,60
13853,97,1,Mathematics,Calculus,easy,1,none,74.2,60
13854,97,1,Mathematics,Calculus,medium,0,conceptual,123.9,100
13855,97,1,Mathematics,Calculus,easy,0,conceptual,77.7,60
13856,97,1,Mathematics,Calculus,easy,1,none,69.9,60
13857,97,1,Mathematics,Probability & Statistics,easy,0,silly,60.3,60
13858,97,1,Mathematics,Probability & Statistics,hard,0,conceptual,197.9,150
13859,97,1,Mathematics,Probability & Statistics,hard,1,none,144.1,150
13860,97,1,Mathematics,Probability & Statistics,medium,1,none,90.4,100
13861,97,1,Mathematics,Probability & Statistics,easy,0,conceptual,76.1,60
13862,97,1,Mathematics,Probability & Statistics,easy,0,conceptual,51.1,60
13863,97,1,Mathematics,Probability & Statistics,medium,1,none,136.6,100
13864,97,1,Mathematics,Probability & Statistics,easy,0,conceptual,80.4,60
13865,97,1,Mathematics,Number Theory,easy,1,none,48.9,60
13866,97,1,Mathematics,Number Theory,hard,0,calculation,142.0,150
13867,97,1,Mathematics,Number Theory,easy,1,none,67.4,60
13868,97,1,Mathematics,Number Theory,medium,1,none,129.5,100
13869,97,1,Mathematics,Number Theory,medium,1,none,124.2,100
13870,97,1,Mathematics,Number Theory,easy,1,none,52.5,60
13871,97,1,Mathematics,Number Theory,easy,0,conceptual,70.7,60
13872,97,1,Mathematics,Number Theory,medium,1,none,99.6,100
13873,97,2,Mathematics,Algebra,medium,0,conceptual,96.0,100
13874,97,2,Mathematics,Algebra,easy,0,conceptual,66.4,60
13875,97,2,Mathematics,Algebra,easy,1,none,84.6,60
13876,97,2,Mathematics,Algebra,easy,1,none,82.8,60
13877,97,2,Mathematics,Algebra,hard,0,calculation,180.1,150
13878,97,2,Mathematics,Algebra,medium,1,none,141.8,100
13879,97,2,Mathematics,Algebra,medium,0,conceptual,72.5,100
13880,97,2,Mathematics,Algebra,easy,0,conceptual,107.0,60
13881,97,2,Mathematics,Geometry,hard,0,conceptual,139.4,150
13882,97,2,Mathematics,Geometry,easy,1,none,78.4,60
13883,97,2,Mathematics,Geometry,medium,1,none,73.2,100
13884,97,2,Mathematics,Geometry,medium,1,none,123.4,100
13885,97,2,Mathematics,Geometry,hard,0,calculation,105.6,150
13886,97,2,Mathematics,Geometry,hard,0,calculation,175.5,150
13887,97,2,Mathematics,Geometry,hard,1,none,122.4,150
13888,97,2,Mathematics,Geometry,easy,1,none,86.0,60
13889,97,2,Mathematics,Trigonometry,easy,1,none,72.5,60
13890,97,2,Mathematics,Trigonometry,medium,0,conceptual,152.5,100
13891,97,2,Mathematics,Trigonometry,medium,0,calculation,83.6,100
13892,97,2,Mathematics,Trigonometry,hard,0,calculation,204.2,150
13893,97,2,Mathematics,Trigonometry,medium,0,conceptual,136.7,100
13894,97,2,Mathematics,Trigonometry,hard,0,conceptual,139.9,150
13895,97,2,Mathematics,Trigonometry,easy,1,none,84.6,60
13896,97,2,Mathematics,Trigonometry,easy,1,none,80.3,60
13897,97,2,Mathematics,Calculus,easy,0,conceptual,59.2,60
13898,97,2,Mathematics,Calculus,easy,0,silly,47.5,60
13899,97,2,Mathematics,Calculus,easy,1,none,76.1,60
13900,97,2,Mathematics,Calculus,medium,1,none,81.8,100
13901,97,2,Mathematics,Calculus,medium,1,none,40.4,100
13902,97,2,Mathematics,Calculus,medium,1,none,125.9,100
13903,97,2,Mathematics,Calculus,easy,0,calculation,67.8,60
13904,97,2,Mathematics,Calculus,medium,1,none,105.9,100
13905,97,2,Mathematics,Probability & Statistics,easy,1,none,52.0,60
13906,97,2,Mathematics,Probability & Statistics,medium,0,silly,160.8,100
13907,97,2,Mathematics,Probability & Statistics,hard,1,none,191.2,150
13908,97,2,Mathematics,Probability & Statistics,medium,0,calculation,132.8,100
13909,97,2,Mathematics,Probability & Statistics,easy,1,none,61.2,60
13910,97,2,Mathematics,Probability & Statistics,medium,0,conceptual,81.0,100
13911,97,2,Mathematics,Probability & Statistics,easy,0,conceptual,89.8,60
13912,97,2,Mathematics,Probability & Statistics,easy,1,none,58.9,60
13913,97,2,Mathematics,Number Theory,medium,1,none,89.9,100
13914,97,2,Mathematics,Number Theory,easy,1,none,68.6,60
13915,97,2,Mathematics,Number Theory,medium,0,conceptual,92.5,100
13916,97,2,Mathematics,Number Theory,easy,1,none,58.6,60
13917,97,2,Mathematics,Number Theory,medium,1,none,93.5,100
13918,97,2,Mathematics,Number Theory,medium,0,conceptual,89.7,100
13919,97,2,Mathematics,Number Theory,easy,1,none,49.2,60
13920,97,2,Mathematics,Number Theory,hard,0,silly,123.1,150
13921,97,3,Mathematics,Algebra,medium,0,conceptual,88.0,100
13922,97,3,Mathematics,Algebra,hard,0,silly,104.6,150
13923,97,3,Mathematics,Algebra,medium,0,conceptual,157.2,100
13924,97,3,Mathematics,Algebra,medium,1,none,120.5,100
13925,97,3,Mathematics,Algebra,medium,1,none,118.6,100
13926,97,3,Mathematics,Algebra,hard,0,silly,216.5,150
13927,97,3,Mathematics,Algebra,easy,1,none,74.0,60
13928,97,3,Mathematics,Algebra,easy,1,none,78.9,60
13929,97,3,Mathematics,Geometry,medium,1,none,125.2,100
13930,97,3,Mathematics,Geometry,hard,0,silly,253.0,150
13931,97,3,Mathematics,Geometry,medium,1,none,93.6,100
13932,97,3,Mathematics,Geometry,medium,0,conceptual,72.3,100
13933,97,3,Mathematics,Geometry,easy,0,silly,55.1,60
13934,97,3,Mathematics,Geometry,easy,1,none,89.5,60
13935,97,3,Mathematics,Geometry,medium,1,none,98.2,100
13936,97,3,Mathematics,Geometry,medium,0,calculation,110.9,100
13937,97,3,Mathematics,Trigonometry,easy,1,none,57.4,60
13938,97,3,Mathematics,Trigonometry,easy,0,silly,97.1,60
13939,97,3,Mathematics,Trigonometry,easy,1,none,49.2,60
13940,97,3,Mathematics,Trigonometry,medium,1,none,83.0,100
13941,97,3,Mathematics,Trigonometry,hard,1,none,196.2,150
13942,97,3,Mathematics,Trigonometry,easy,0,calculation,71.9,60
13943,97,3,Mathematics,Trigonometry,hard,1,none,157.6,150
13944,97,3,Mathematics,Trigonometry,easy,0,conceptual,65.3,60
13945,97,3,Mathematics,Calculus,medium,0,calculation,74.5,100
13946,97,3,Mathematics,Calculus,medium,0,silly,121.6,100
13947,97,3,Mathematics,Calculus,easy,1,none,66.6,60
13948,97,3,Mathematics,Calculus,hard,0,conceptual,148.4,150
13949,97,3,Mathematics,Calculus,hard,1,none,221.4,150
13950,97,3,Mathematics,Calculus,easy,1,none,58.1,60
13951,97,3,Mathematics,Calculus,medium,1,none,89.3,100
13952,97,3,Mathematics,Calculus,easy,0,silly,61.0,60
13953,97,3,Mathematics,Probability & Statistics,easy,1,none,68.5,60
13954,97,3,Mathematics,Probability & Statistics,medium,1,none,83.4,100
13955,97,3,Mathematics,Probability & Statistics,easy,0,conceptual,83.7,60
13956,97,3,Mathematics,Probability & Statistics,easy,1,none,64.1,60
13957,97,3,Mathematics,Probability & Statistics,easy,1,none,64.0,60
13958,97,3,Mathematics,Probability & Statistics,easy,0,conceptual,68.4,60
13959,97,3,Mathematics,Probability & Statistics,hard,1,none,105.0,150
13960,97,3,Mathematics,Probability & Statistics,hard,0,calculation,210.8,150
13961,97,3,Mathematics,Number Theory,medium,1,none,99.1,100
13962,97,3,Mathematics,Number Theory,easy,1,none,57.6,60
13963,97,3,Mathematics,Number Theory,hard,1,none,133.0,150
13964,97,3,Mathematics,Number Theory,easy,1,none,43.1,60
13965,97,3,Mathematics,Number Theory,easy,1,none,64.8,60
13966,97,3,Mathematics,Number Theory,medium,0,calculation,101.3,100
13967,97,3,Mathematics,Number Theory,medium,0,calculation,65.9,100
13968,97,3,Mathematics,Number Theory,easy,1,none,68.5,60
13969,98,1,Mathematics,Algebra,easy,1,none,42.0,60
13970,98,1,Mathematics,Algebra,medium,1,none,94.3,100
13971,98,1,Mathematics,Algebra,easy,1,none,51.4,60
13972,98,1,Mathematics,Algebra,easy,1,none,55.6,60
13973,98,1,Mathematics,Algebra,medium,0,conceptual,80.2,100
13974,98,1,Mathematics,Algebra,medium,1,none,92.4,100
13975,98,1,Mathematics,Algebra,easy,0,silly,59.2,60
13976,98,1,Mathematics,Algebra,medium,1,none,43.6,100
13977,98,1,Mathematics,Geometry,easy,0,calculation,78.6,60
13978,98,1,Mathematics,Geometry,medium,0,calculation,132.8,100
13979,98,1,Mathematics,Geometry,easy,0,conceptual,50.7,60
13980,98,1,Mathematics,Geometry,easy,0,conceptual,62.3,60
13981,98,1,Mathematics,Geometry,easy,0,conceptual,85.8,60
13982,98,1,Mathematics,Geometry,easy,0,silly,59.4,60
13983,98,1,Mathematics,Geometry,medium,0,conceptual,134.4,100
13984,98,1,Mathematics,Geometry,easy,0,calculation,80.0,60
13985,98,1,Mathematics,Trigonometry,hard,0,silly,118.4,150
13986,98,1,Mathematics,Trigonometry,medium,1,none,73.6,100
13987,98,1,Mathematics,Trigonometry,medium,1,none,108.8,100
13988,98,1,Mathematics,Trigonometry,easy,1,none,54.6,60
13989,98,1,Mathematics,Trigonometry,easy,1,none,52.8,60
13990,98,1,Mathematics,Trigonometry,medium,1,none,150.4,100
13991,98,1,Mathematics,Trigonometry,easy,1,none,63.5,60
13992,98,1,Mathematics,Trigonometry,medium,1,none,99.6,100
13993,98,1,Mathematics,Calculus,medium,0,conceptual,120.2,100
13994,98,1,Mathematics,Calculus,easy,0,conceptual,63.2,60
13995,98,1,Mathematics,Calculus,hard,0,silly,198.1,150
13996,98,1,Mathematics,Calculus,medium,0,calculation,128.3,100
13997,98,1,Mathematics,Calculus,medium,1,none,109.9,100
13998,98,1,Mathematics,Calculus,hard,0,silly,162.9,150
13999,98,1,Mathematics,Calculus,easy,0,silly,75.2,60
14000,98,1,Mathematics,Calculus,easy,1,none,77.1,60
14001,98,1,Mathematics,Probability & Statistics,easy,1,none,59.8,60
14002,98,1,Mathematics,Probability & Statistics,hard,1,none,241.7,150
14003,98,1,Mathematics,Probability & Statistics,easy,1,none,52.7,60
14004,98,1,Mathematics,Probability & Statistics,easy,1,none,47.9,60
14005,98,1,Mathematics,Probability & Statistics,medium,1,none,130.4,100
14006,98,1,Mathematics,Probability & Statistics,easy,1,none,39.1,60
14007,98,1,Mathematics,Probability & Statistics,easy,0,silly,70.9,60
14008,98,1,Mathematics,Probability & Statistics,medium,0,calculation,105.4,100
14009,98,1,Mathematics,Number Theory,easy,1,none,66.3,60
14010,98,1,Mathematics,Number Theory,medium,1,none,74.4,100
14011,98,1,Mathematics,Number Theory,hard,1,none,128.1,150
14012,98,1,Mathematics,Number Theory,easy,0,silly,59.8,60
14013,98,1,Mathematics,Number Theory,easy,1,none,45.9,60
14014,98,1,Mathematics,Number Theory,easy,1,none,55.6,60
14015,98,1,Mathematics,Number Theory,medium,1,none,109.1,100
14016,98,1,Mathematics,Number Theory,easy,0,conceptual,37.6,60
14017,98,2,Mathematics,Algebra,easy,1,none,53.4,60
14018,98,2,Mathematics,Algebra,hard,0,calculation,124.4,150
14019,98,2,Mathematics,Algebra,easy,1,none,63.4,60
14020,98,2,Mathematics,Algebra,hard,0,conceptual,188.3,150
14021,98,2,Mathematics,Algebra,medium,0,conceptual,130.3,100
14022,98,2,Mathematics,Algebra,easy,1,none,61.0,60
14023,98,2,Mathematics,Algebra,hard,1,none,135.0,150
14024,98,2,Mathematics,Algebra,medium,1,none,117.7,100
14025,98,2,Mathematics,Geometry,easy,0,conceptual,70.5,60
14026,98,2,Mathematics,Geometry,easy,0,silly,64.2,60
14027,98,2,Mathematics,Geometry,medium,0,calculation,160.0,100
14028,98,2,Mathematics,Geometry,easy,1,none,80.8,60
14029,98,2,Mathematics,Geometry,medium,0,silly,107.7,100
14030,98,2,Mathematics,Geometry,hard,0,conceptual,194.1,150
14031,98,2,Mathematics,Geometry,easy,0,conceptual,84.8,60
14032,98,2,Mathematics,Geometry,easy,0,conceptual,64.8,60
14033,98,2,Mathematics,Trigonometry,easy,1,none,66.5,60
14034,98,2,Mathematics,Trigonometry,easy,1,none,73.1,60
14035,98,2,Mathematics,Trigonometry,medium,1,none,106.8,100
14036,98,2,Mathematics,Trigonometry,medium,1,none,77.5,100
14037,98,2,Mathematics,Trigonometry,easy,1,none,70.1,60
14038,98,2,Mathematics,Trigonometry,medium,1,none,95.4,100
14039,98,2,Mathematics,Trigonometry,easy,1,none,45.8,60
14040,98,2,Mathematics,Trigonometry,hard,0,conceptual,207.3,150
14041,98,2,Mathematics,Calculus,medium,0,silly,113.9,100
14042,98,2,Mathematics,Calculus,easy,1,none,76.5,60
14043,98,2,Mathematics,Calculus,medium,0,conceptual,153.1,100
14044,98,2,Mathematics,Calculus,easy,1,none,62.1,60
14045,98,2,Mathematics,Calculus,medium,0,calculation,116.8,100
14046,98,2,Mathematics,Calculus,easy,0,conceptual,100.7,60
14047,98,2,Mathematics,Calculus,medium,0,calculation,122.0,100
14048,98,2,Mathematics,Calculus,medium,0,conceptual,127.3,100
14049,98,2,Mathematics,Probability & Statistics,easy,1,none,53.2,60
14050,98,2,Mathematics,Probability & Statistics,hard,0,silly,152.8,150
14051,98,2,Mathematics,Probability & Statistics,medium,1,none,120.4,100
14052,98,2,Mathematics,Probability & Statistics,easy,1,none,56.7,60
14053,98,2,Mathematics,Probability & Statistics,easy,0,conceptual,59.2,60
14054,98,2,Mathematics,Probability & Statistics,medium,0,conceptual,116.8,100
14055,98,2,Mathematics,Probability & Statistics,medium,1,none,91.1,100
14056,98,2,Mathematics,Probability & Statistics,easy,1,none,48.3,60
14057,98,2,Mathematics,Number Theory,easy,1,none,93.8,60
14058,98,2,Mathematics,Number Theory,medium,1,none,115.7,100
14059,98,2,Mathematics,Number Theory,medium,1,none,63.2,100
14060,98,2,Mathematics,Number Theory,easy,1,none,58.6,60
14061,98,2,Mathematics,Number Theory,medium,1,none,82.5,100
14062,98,2,Mathematics,Number Theory,easy,1,none,93.0,60
14063,98,2,Mathematics,Number Theory,easy,1,none,75.3,60
14064,98,2,Mathematics,Number Theory,medium,1,none,95.4,100
14065,98,3,Mathematics,Algebra,medium,1,none,99.3,100
14066,98,3,Mathematics,Algebra,medium,0,conceptual,92.1,100
14067,98,3,Mathematics,Algebra,easy,1,none,64.3,60
14068,98,3,Mathematics,Algebra,easy,1,none,44.6,60
14069,98,3,Mathematics,Algebra,easy,1,none,55.6,60
14070,98,3,Mathematics,Algebra,easy,1,none,73.1,60
14071,98,3,Mathematics,Algebra,easy,1,none,50.8,60
14072,98,3,Mathematics,Algebra,easy,0,conceptual,82.2,60
14073,98,3,Mathematics,Geometry,medium,1,none,103.7,100
14074,98,3,Mathematics,Geometry,medium,0,conceptual,109.5,100
14075,98,3,Mathematics,Geometry,hard,0,conceptual,246.6,150
14076,98,3,Mathematics,Geometry,hard,0,conceptual,174.8,150
14077,98,3,Mathematics,Geometry,hard,0,calculation,168.8,150
14078,98,3,Mathematics,Geometry,medium,0,silly,122.9,100
14079,98,3,Mathematics,Geometry,easy,1,none,85.1,60
14080,98,3,Mathematics,Geometry,easy,0,conceptual,63.7,60
14081,98,3,Mathematics,Trigonometry,medium,1,none,61.0,100
14082,98,3,Mathematics,Trigonometry,medium,0,calculation,103.1,100
14083,98,3,Mathematics,Trigonometry,medium,1,none,119.3,100
14084,98,3,Mathematics,Trigonometry,easy,1,none,79.6,60
14085,98,3,Mathematics,Trigonometry,easy,1,none,47.0,60
14086,98,3,Mathematics,Trigonometry,easy,1,none,61.2,60
14087,98,3,Mathematics,Trigonometry,hard,1,none,102.2,150
14088,98,3,Mathematics,Trigonometry,medium,1,none,154.5,100
14089,98,3,Mathematics,Calculus,easy,0,conceptual,85.8,60
14090,98,3,Mathematics,Calculus,easy,0,silly,38.0,60
14091,98,3,Mathematics,Calculus,easy,1,none,35.4,60
14092,98,3,Mathematics,Calculus,medium,0,calculation,169.1,100
14093,98,3,Mathematics,Calculus,easy,0,calculation,102.4,60
14094,98,3,Mathematics,Calculus,hard,0,conceptual,199.3,150
14095,98,3,Mathematics,Calculus,medium,1,none,118.0,100
14096,98,3,Mathematics,Calculus,easy,1,none,70.3,60
14097,98,3,Mathematics,Probability & Statistics,hard,1,none,131.5,150
14098,98,3,Mathematics,Probability & Statistics,easy,1,none,37.6,60
14099,98,3,Mathematics,Probability & Statistics,easy,1,none,40.6,60
14100,98,3,Mathematics,Probability & Statistics,medium,0,conceptual,165.1,100
14101,98,3,Mathematics,Probability & Statistics,hard,1,none,204.5,150
14102,98,3,Mathematics,Probability & Statistics,easy,0,calculation,71.9,60
14103,98,3,Mathematics,Probability & Statistics,hard,0,conceptual,85.5,150
14104,98,3,Mathematics,Probability & Statistics,easy,1,none,75.8,60
14105,98,3,Mathematics,Number Theory,easy,1,none,66.4,60
14106,98,3,Mathematics,Number Theory,medium,1,none,89.5,100
14107,98,3,Mathematics,Number Theory,hard,1,none,127.7,150
14108,98,3,Mathematics,Number Theory,medium,1,none,102.9,100
14109,98,3,Mathematics,Number Theory,medium,1,none,83.8,100
14110,98,3,Mathematics,Number Theory,medium,1,none,119.9,100
14111,98,3,Mathematics,Number Theory,easy,1,none,65.9,60
14112,98,3,Mathematics,Number Theory,easy,1,none,77.1,60
14113,99,1,Mathematics,Algebra,hard,1,none,139.6,150
14114,99,1,Mathematics,Algebra,easy,0,conceptual,61.1,60
14115,99,1,Mathematics,Algebra,medium,1,none,105.6,100
14116,99,1,Mathematics,Algebra,medium,1,none,89.6,100
14117,99,1,Mathematics,Algebra,medium,0,conceptual,78.5,100
14118,99,1,Mathematics,Algebra,easy,1,none,63.2,60
14119,99,1,Mathematics,Algebra,easy,0,calculation,57.3,60
14120,99,1,Mathematics,Algebra,easy,1,none,68.4,60
14121,99,1,Mathematics,Geometry,easy,0,conceptual,60.5,60
14122,99,1,Mathematics,Geometry,easy,1,none,69.6,60
14123,99,1,Mathematics,Geometry,easy,1,none,86.1,60
14124,99,1,Mathematics,Geometry,hard,0,conceptual,153.4,150
14125,99,1,Mathematics,Geometry,hard,1,none,179.1,150
14126,99,1,Mathematics,Geometry,medium,1,none,53.2,100
14127,99,1,Mathematics,Geometry,hard,1,none,217.1,150
14128,99,1,Mathematics,Geometry,easy,0,conceptual,76.5,60
14129,99,1,Mathematics,Trigonometry,medium,0,calculation,142.0,100
14130,99,1,Mathematics,Trigonometry,medium,1,none,113.7,100
14131,99,1,Mathematics,Trigonometry,hard,1,none,123.8,150
14132,99,1,Mathematics,Trigonometry,medium,1,none,114.3,100
14133,99,1,Mathematics,Trigonometry,hard,1,none,237.5,150
14134,99,1,Mathematics,Trigonometry,medium,1,none,139.2,100
14135,99,1,Mathematics,Trigonometry,easy,1,none,88.8,60
14136,99,1,Mathematics,Trigonometry,easy,0,silly,62.2,60
14137,99,1,Mathematics,Calculus,hard,0,silly,167.5,150
14138,99,1,Mathematics,Calculus,easy,1,none,93.2,60
14139,99,1,Mathematics,Calculus,medium,1,none,153.1,100
14140,99,1,Mathematics,Calculus,easy,1,none,76.9,60
14141,99,1,Mathematics,Calculus,easy,0,conceptual,38.2,60
14142,99,1,Mathematics,Calculus,easy,1,none,74.5,60
14143,99,1,Mathematics,Calculus,easy,1,none,92.0,60
14144,99,1,Mathematics,Calculus,medium,0,conceptual,129.5,100
14145,99,1,Mathematics,Probability & Statistics,easy,1,none,60.8,60
14146,99,1,Mathematics,Probability & Statistics,medium,1,none,157.3,100
14147,99,1,Mathematics,Probability & Statistics,easy,1,none,78.0,60
14148,99,1,Mathematics,Probability & Statistics,medium,0,calculation,108.7,100
14149,99,1,Mathematics,Probability & Statistics,medium,1,none,112.2,100
14150,99,1,Mathematics,Probability & Statistics,easy,1,none,53.1,60
14151,99,1,Mathematics,Probability & Statistics,easy,1,none,76.0,60
14152,99,1,Mathematics,Probability & Statistics,medium,1,none,81.7,100
14153,99,1,Mathematics,Number Theory,medium,1,none,116.6,100
14154,99,1,Mathematics,Number Theory,hard,0,conceptual,151.1,150
14155,99,1,Mathematics,Number Theory,easy,1,none,39.8,60
14156,99,1,Mathematics,Number Theory,easy,0,conceptual,85.4,60
14157,99,1,Mathematics,Number Theory,easy,1,none,76.5,60
14158,99,1,Mathematics,Number Theory,easy,1,none,44.5,60
14159,99,1,Mathematics,Number Theory,medium,0,conceptual,98.4,100
14160,99,1,Mathematics,Number Theory,medium,1,none,88.7,100
14161,99,2,Mathematics,Algebra,medium,0,conceptual,121.2,100
14162,99,2,Mathematics,Algebra,medium,1,none,144.0,100
14163,99,2,Mathematics,Algebra,medium,1,none,140.2,100
14164,99,2,Mathematics,Algebra,easy,1,none,72.8,60
14165,99,2,Mathematics,Algebra,hard,1,none,143.0,150
14166,99,2,Mathematics,Algebra,medium,0,calculation,57.7,100
14167,99,2,Mathematics,Algebra,medium,1,none,79.6,100
14168,99,2,Mathematics,Algebra,easy,1,none,74.9,60
14169,99,2,Mathematics,Geometry,hard,0,conceptual,189.2,150
14170,99,2,Mathematics,Geometry,medium,0,conceptual,123.3,100
14171,99,2,Mathematics,Geometry,easy,1,none,36.8,60
14172,99,2,Mathematics,Geometry,medium,1,none,82.6,100
14173,99,2,Mathematics,Geometry,hard,0,conceptual,204.5,150
14174,99,2,Mathematics,Geometry,medium,1,none,107.4,100
14175,99,2,Mathematics,Geometry,hard,0,silly,212.3,150
14176,99,2,Mathematics,Geometry,easy,0,conceptual,87.1,60
14177,99,2,Mathematics,Trigonometry,medium,1,none,101.3,100
14178,99,2,Mathematics,Trigonometry,medium,0,calculation,132.0,100
14179,99,2,Mathematics,Trigonometry,easy,1,none,40.7,60
14180,99,2,Mathematics,Trigonometry,easy,0,calculation,82.5,60
14181,99,2,Mathematics,Trigonometry,easy,1,none,59.2,60
14182,99,2,Mathematics,Trigonometry,easy,0,calculation,80.6,60
14183,99,2,Mathematics,Trigonometry,easy,1,none,51.0,60
14184,99,2,Mathematics,Trigonometry,medium,0,conceptual,87.5,100
14185,99,2,Mathematics,Calculus,easy,1,none,57.0,60
14186,99,2,Mathematics,Calculus,easy,1,none,53.4,60
14187,99,2,Mathematics,Calculus,easy,1,none,65.4,60
14188,99,2,Mathematics,Calculus,medium,0,silly,110.6,100
14189,99,2,Mathematics,Calculus,easy,1,none,56.2,60
14190,99,2,Mathematics,Calculus,hard,1,none,151.7,150
14191,99,2,Mathematics,Calculus,medium,1,none,71.0,100
14192,99,2,Mathematics,Calculus,easy,1,none,62.1,60
14193,99,2,Mathematics,Probability & Statistics,easy,0,silly,63.7,60
14194,99,2,Mathematics,Probability & Statistics,medium,1,none,103.3,100
14195,99,2,Mathematics,Probability & Statistics,easy,1,none,71.0,60
14196,99,2,Mathematics,Probability & Statistics,easy,1,none,67.1,60
14197,99,2,Mathematics,Probability & Statistics,hard,1,none,157.4,150
14198,99,2,Mathematics,Probability & Statistics,medium,1,none,111.9,100
14199,99,2,Mathematics,Probability & Statistics,medium,0,calculation,82.2,100
14200,99,2,Mathematics,Probability & Statistics,medium,1,none,92.7,100
14201,99,2,Mathematics,Number Theory,hard,0,conceptual,157.6,150
14202,99,2,Mathematics,Number Theory,easy,0,silly,74.7,60
14203,99,2,Mathematics,Number Theory,medium,0,calculation,97.1,100
14204,99,2,Mathematics,Number Theory,easy,0,conceptual,87.5,60
14205,99,2,Mathematics,Number Theory,easy,0,calculation,69.5,60
14206,99,2,Mathematics,Number Theory,medium,0,silly,135.3,100
14207,99,2,Mathematics,Number Theory,hard,1,none,183.1,150
14208,99,2,Mathematics,Number Theory,easy,0,conceptual,58.1,60
14209,99,3,Mathematics,Algebra,medium,1,none,108.5,100
14210,99,3,Mathematics,Algebra,easy,1,none,56.9,60
14211,99,3,Mathematics,Algebra,medium,0,conceptual,90.9,100
14212,99,3,Mathematics,Algebra,medium,0,conceptual,145.0,100
14213,99,3,Mathematics,Algebra,hard,0,conceptual,158.5,150
14214,99,3,Mathematics,Algebra,hard,0,silly,85.4,150
14215,99,3,Mathematics,Algebra,medium,1,none,122.5,100
14216,99,3,Mathematics,Algebra,easy,0,calculation,75.2,60
14217,99,3,Mathematics,Geometry,medium,0,conceptual,93.7,100
14218,99,3,Mathematics,Geometry,easy,1,none,67.6,60
14219,99,3,Mathematics,Geometry,easy,0,calculation,61.2,60
14220,99,3,Mathematics,Geometry,easy,0,conceptual,56.3,60
14221,99,3,Mathematics,Geometry,hard,0,calculation,190.8,150
14222,99,3,Mathematics,Geometry,medium,1,none,96.4,100
14223,99,3,Mathematics,Geometry,medium,0,conceptual,80.4,100
14224,99,3,Mathematics,Geometry,easy,0,calculation,54.9,60
14225,99,3,Mathematics,Trigonometry,medium,0,silly,83.3,100
14226,99,3,Mathematics,Trigonometry,easy,1,none,75.7,60
14227,99,3,Mathematics,Trigonometry,medium,1,none,121.7,100
14228,99,3,Mathematics,Trigonometry,medium,1,none,107.4,100
