student_id,topic,accuracy,silly_rate,conceptual_rate,calculation_rate,avg_time_ratio,n_questions,is_weak
96,Calculus,0.9583333333333334,1.0,0.0,0.0,0.9958055555555556,24,0
96,Geometry,0.4166666666666667,0.21428571428571427,0.14285714285714285,0.6428571428571429,1.0791388888888889,24,1
96,Number Theory,0.75,0.3333333333333333,0.6666666666666666,0.0,1.1145833333333333,24,0
96,Probability & Statistics,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.05425,24,0
96,Trigonometry,0.4583333333333333,0.23076923076923078,0.5384615384615384,0.23076923076923078,1.1435694444444444,24,1
97,Algebra,0.375,0.26666666666666666,0.6,0.13333333333333333,1.1674583333333335,24,1
97,Calculus,0.5,0.3333333333333333,0.5,0.16666666666666666,1.0711666666666666,24,0
97,Geometry,0.5833333333333334,0.2,0.4,0.4,1.0455694444444443,24,0
97,Number Theory,0.7083333333333334,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.9724027777777778,24,0
97,Probability & Statistics,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.1313194444444445,24,0
97,Trigonometry,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.1577777777777778,24,0
98,Algebra,0.7083333333333334,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.9622361111111112,24,0
98,Calculus,0.2916666666666667,0.29411764705882354,0.4117647058823529,0.29411764705882354,1.2347083333333333,24,1
98,Geometry,0.125,0.19047619047619047,0.5714285714285714,0.23809523809523808,1.2270972222222223,24,1
98,Number Theory,0.9166666666666666,0.5,0.5,0.0,1.013513888888889,24,0
98,Probability & Statistics,0.6666666666666666,0.25,0.5,0.25,1.0261250000000002,24,0
98,Trigonometry,0.875,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0245555555555557,24,0
99,Algebra,0.5833333333333334,0.1,0.6,0.3,1.048875,24,0
99,Calculus,0.6666666666666666,0.375,0.625,0.0,1.1083055555555557,24,0
99,Geometry,0.4166666666666667,0.07142857142857142,0.7142857142857143,0.21428571428571427,1.0953888888888887,24,1
99,Number Theory,0.4166666666666667,0.14285714285714285,0.6428571428571429,0.21428571428571427,1.03725,24,1
99,Probability & Statistics,0.7916666666666666,0.2,0.4,0.4,1.0483194444444444,24,0
99,Trigonometry,0.7083333333333334,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.1587222222222222,24,0
100,Algebra,0.4166666666666667,0.42857142857142855,0.21428571428571427,0.35714285714285715,1.2058472222222223,24,1
100,Calculus,0.875,0.6666666666666666,0.0,0.3333333333333333,1.0518333333333334,24,0
100,Geometry,0.4166666666666667,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.9996805555555556,24,1
100,Number Theory,0.3333333333333333,0.0625,0.5625,0.375,1.2634166666666666,24,1
100,Probability & Statistics,0.125,0.23809523809523808,0.5714285714285714,0.19047619047619047,1.2035277777777778,24,1
100,Trigonometry,0.7083333333333334,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.064736111111111,24,0
101,Algebra,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.1945833333333333,24,0
101,Calculus,0.08333333333333333,0.22727272727272727,0.5909090909090909,0.18181818181818182,1.2115,24,1
101,Geometry,0.8333333333333334,0.5,0.25,0.25,1.0712777777777778,24,0
101,Number Theory,0.75,0.3333333333333333,0.0,0.6666666666666666,1.0773333333333335,24,0
101,Probability & Statistics,0.625,0.4444444444444444,0.3333333333333333,0.2222222222222222,1.1810694444444445,24,0
101,Trigonometry,0.9166666666666666,0.5,0.5,0.0,1.1196666666666666,24,0
102,Algebra,0.375,0.2,0.5333333333333333,0.26666666666666666,1.199111111111111,24,1
102,Calculus,0.041666666666666664,0.30434782608695654,0.34782608695652173,0.34782608695652173,1.2473888888888889,24,1
102,Geometry,0.4583333333333333,0.07692307692307693,0.46153846153846156,0.46153846153846156,1.0949583333333333,24,1
102,Number Theory,0.8333333333333334,0.0,0.25,0.75,0.9986666666666667,24,0
102,Probability & Statistics,0.7083333333333334,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.1070555555555555,24,0
102,Trigonometry,0.5833333333333334,0.4,0.2,0.4,1.1642083333333333,24,0
103,Algebra,0.3333333333333333,0.0,0.6875,0.3125,1.1849166666666666,24,1
103,Calculus,0.5833333333333334,0.3,0.2,0.5,1.110875,24,0
103,Geometry,0.5416666666666666,0.36363636363636365,0.5454545454545454,0.09090909090909091,1.1395555555555557,24,0
103,Number Theory,0.041666666666666664,0.08695652173913043,0.7391304347826086,0.17391304347826086,1.2747916666666665,24,1
103,Probability & Statistics,0.75,0.0,0.6666666666666666,0.3333333333333333,1.0527499999999999,24,0
103,Trigonometry,0.5416666666666666,0.09090909090909091,0.36363636363636365,0.5454545454545454,1.1364861111111113,24,0
104,Algebra,0.625,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0442777777777776,24,0
104,Calculus,0.625,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.0190972222222223,24,0
104,Geometry,0.8333333333333334,0.75,0.25,0.0,1.011,24,0
104,Number Theory,0.2916666666666667,0.23529411764705882,0.17647058823529413,0.5882352941176471,1.2197777777777778,24,1
104,Probability & Statistics,0.20833333333333334,0.3684210526315789,0.3684210526315789,0.2631578947368421,1.2463472222222223,24,1
104,Trigonometry,0.625,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.012097222222222,24,0
105,Algebra,0.7916666666666666,0.4,0.4,0.2,1.0258055555555556,24,0
105,Calculus,0.20833333333333334,0.21052631578947367,0.3157894736842105,0.47368421052631576,1.234222222222222,24,1
105,Geometry,0.3333333333333333,0.25,0.5,0.25,1.1735416666666667,24,1
105,Number Theory,0.5,0.25,0.5833333333333334,0.16666666666666666,1.0495833333333333,24,0
105,Probability & Statistics,0.5833333333333334,0.2,0.7,0.1,1.0855416666666666,24,0
105,Trigonometry,0.5,0.5,0.3333333333333333,0.16666666666666666,1.153986111111111,24,0
106,Algebra,0.125,0.14285714285714285,0.6666666666666666,0.19047619047619047,1.311611111111111,24,1
106,Calculus,0.5833333333333334,0.0,0.4,0.6,1.2069583333333334,24,0
106,Geometry,0.2916666666666667,0.29411764705882354,0.29411764705882354,0.4117647058823529,1.0893055555555555,24,1
106,Number Theory,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,1.0158888888888888,24,0
106,Probability & Statistics,0.7083333333333334,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.147722222222222,24,0
106,Trigonometry,0.5833333333333334,0.1,0.7,0.2,1.2229722222222223,24,0
107,Algebra,0.4583333333333333,0.15384615384615385,0.6923076923076923,0.15384615384615385,1.186,24,1
107,Calculus,0.4583333333333333,0.38461538461538464,0.46153846153846156,0.15384615384615385,1.1001944444444445,24,1
107,Geometry,0.4166666666666667,0.14285714285714285,0.5,0.35714285714285715,1.0734583333333332,24,1
107,Number Theory,0.6666666666666666,0.5,0.25,0.25,1.0425833333333334,24,0
107,Probability & Statistics,0.5833333333333334,0.2,0.3,0.5,1.2074166666666668,24,0
107,Trigonometry,0.5833333333333334,0.1,0.5,0.4,1.047736111111111,24,0
108,Algebra,0.08333333333333333,0.09090909090909091,0.6818181818181818,0.22727272727272727,1.2364166666666667,24,1
108,Calculus,0.5833333333333334,0.1,0.7,0.2,1.0353055555555555,24,0
108,Geometry,0.5416666666666666,0.36363636363636365,0.36363636363636365,0.2727272727272727,1.09975,24,0
108,Number Theory,0.5416666666666666,0.18181818181818182,0.5454545454545454,0.2727272727272727,1.1036944444444445,24,0
108,Probability & Statistics,0.8333333333333334,0.25,0.25,0.5,1.0184166666666667,24,0
108,Trigonometry,0.375,0.2,0.6666666666666666,0.13333333333333333,1.2165694444444444,24,1
109,Algebra,0.625,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.9950138888888889,24,0
109,Calculus,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.0759166666666666,24,0
109,Geometry,0.125,0.14285714285714285,0.6190476190476191,0.23809523809523808,1.187652777777778,24,1
109,Number Theory,0.5833333333333334,0.4,0.2,0.4,1.142263888888889,24,0
109,Probability & Statistics,0.4583333333333333,0.23076923076923078,0.46153846153846156,0.3076923076923077,1.2439166666666666,24,1
109,Trigonometry,0.2916666666666667,0.29411764705882354,0.5294117647058824,0.17647058823529413,1.2028472222222222,24,1
110,Algebra,0.375,0.3333333333333333,0.4666666666666667,0.2,1.0535277777777778,24,1
110,Calculus,0.625,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.1921666666666668,24,0
110,Geometry,0.9583333333333334,0.0,1.0,0.0,1.0905277777777778,24,0
110,Number Theory,0.6666666666666666,0.25,0.5,0.25,1.1605972222222223,24,0
110,Probability & Statistics,0.25,0.2222222222222222,0.3888888888888889,0.3888888888888889,1.1864583333333334,24,1
110,Trigonometry,0.7916666666666666,0.2,0.4,0.4,0.9588611111111112,24,0
111,Algebra,0.8333333333333334,0.5,0.5,0.0,1.0098194444444444,24,0
111,Calculus,0.5833333333333334,0.4,0.2,0.4,1.0561111111111112,24,0
111,Geometry,0.5416666666666666,0.36363636363636365,0.36363636363636365,0.2727272727272727,1.1819305555555555,24,0
111,Number Theory,0.9166666666666666,0.5,0.0,0.5,1.0045833333333334,24,0
111,Probability & Statistics,0.25,0.2777777777777778,0.3888888888888889,0.3333333333333333,1.1591250000000002,24,1
111,Trigonometry,0.3333333333333333,0.3125,0.4375,0.25,1.196,24,1
112,Algebra,0.9166666666666666,0.5,0.0,0.5,0.9772222222222222,24,0
112,Calculus,0.16666666666666666,0.5,0.25,0.25,1.3237083333333333,24,1
112,Geometry,0.4583333333333333,0.23076923076923078,0.6153846153846154,0.15384615384615385,1.042527777777778,24,1
112,Number Theory,0.20833333333333334,0.2631578947368421,0.631578947368421,0.10526315789473684,1.1775555555555555,24,1
112,Probability & Statistics,0.9166666666666666,0.0,0.5,0.5,1.0208194444444443,24,0
112,Trigonometry,0.875,0.6666666666666666,0.3333333333333333,0.0,1.0370555555555556,24,0
113,Algebra,0.25,0.3888888888888889,0.4444444444444444,0.16666666666666666,1.2062777777777778,24,1
113,Calculus,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.9608333333333333,24,0
113,Geometry,0.4166666666666667,0.35714285714285715,0.2857142857142857,0.35714285714285715,1.2443333333333333,24,1
113,Number Theory,0.5416666666666666,0.0,0.8181818181818182,0.18181818181818182,1.095875,24,0
113,Probability & Statistics,0.08333333333333333,0.13636363636363635,0.36363636363636365,0.5,1.191638888888889,24,1
113,Trigonometry,0.4166666666666667,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.056111111111111,24,1
114,Algebra,0.25,0.3333333333333333,0.4444444444444444,0.2222222222222222,1.1549166666666668,24,1
114,Calculus,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0356944444444445,24,0
114,Geometry,0.375,0.26666666666666666,0.4666666666666667,0.26666666666666666,1.0774722222222224,24,1
114,Number Theory,0.4583333333333333,0.46153846153846156,0.38461538461538464,0.15384615384615385,1.0825277777777778,24,1
114,Probability & Statistics,0.20833333333333334,0.05263157894736842,0.5263157894736842,0.42105263157894735,1.1489027777777778,24,1
114,Trigonometry,0.625,0.2222222222222222,0.3333333333333333,0.4444444444444444,1.061763888888889,24,0
115,Algebra,0.75,0.0,0.6666666666666666,0.3333333333333333,1.1325694444444445,24,0
115,Calculus,0.20833333333333334,0.05263157894736842,0.7894736842105263,0.15789473684210525,1.13825,24,1
115,Geometry,0.375,0.13333333333333333,0.4,0.4666666666666667,1.1932361111111112,24,1
115,Number Theory,0.875,0.3333333333333333,0.0,0.6666666666666666,1.0098333333333334,24,0
115,Probability & Statistics,0.3333333333333333,0.0625,0.5625,0.375,1.1639444444444444,24,1
115,Trigonometry,0.9166666666666666,0.5,0.5,0.0,1.0172638888888887,24,0
116,Algebra,0.625,0.1111111111111111,0.7777777777777778,0.1111111111111111,1.1167777777777776,24,0
116,Calculus,0.25,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.1010972222222222,24,1
116,Geometry,0.9166666666666666,0.0,1.0,0.0,1.0358472222222221,24,0
116,Number Theory,0.6666666666666666,0.375,0.375,0.25,0.9852916666666666,24,0
116,Probability & Statistics,0.3333333333333333,0.125,0.8125,0.0625,1.2430138888888889,24,1
116,Trigonometry,0.625,0.1111111111111111,0.3333333333333333,0.5555555555555556,1.0840555555555556,24,0
117,Algebra,0.5833333333333334,0.1,0.5,0.4,1.1470277777777778,24,0
117,Calculus,0.7083333333333334,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0376666666666667,24,0
117,Geometry,0.20833333333333334,0.15789473684210525,0.5789473684210527,0.2631578947368421,1.207875,24,1
117,Number Theory,0.5,0.25,0.5,0.25,1.0767083333333334,24,0
117,Probability & Statistics,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0867916666666666,24,0
117,Trigonometry,0.2916666666666667,0.23529411764705882,0.47058823529411764,0.29411764705882354,1.1235416666666667,24,1
118,Algebra,0.375,0.06666666666666667,0.7333333333333333,0.2,1.2013055555555556,24,1
118,Calculus,0.7083333333333334,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0968888888888888,24,0
118,Geometry,0.4166666666666667,0.14285714285714285,0.5,0.35714285714285715,1.0500694444444445,24,1
118,Number Theory,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.1250833333333332,24,0
118,Probability & Statistics,0.5,0.25,0.4166666666666667,0.3333333333333333,1.1253888888888888,24,0
118,Trigonometry,0.3333333333333333,0.1875,0.5625,0.25,1.1061666666666667,24,1
119,Algebra,0.5833333333333334,0.6,0.2,0.2,1.154486111111111,24,0
119,Calculus,0.7083333333333334,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.1737083333333331,24,0
119,Geometry,0.75,0.0,0.6666666666666666,0.3333333333333333,1.1288888888888888,24,0
119,Number Theory,0.2916666666666667,0.058823529411764705,0.4117647058823529,0.5294117647058824,1.2018888888888888,24,1
119,Probability & Statistics,0.4583333333333333,0.3076923076923077,0.15384615384615385,0.5384615384615384,1.1040972222222223,24,1
119,Trigonometry,0.875,0.3333333333333333,0.6666666666666666,0.0,1.0278333333333334,24,0
120,Algebra,0.7083333333333334,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0532083333333333,24,0
120,Calculus,0.2916666666666667,0.23529411764705882,0.5882352941176471,0.17647058823529413,1.141875,24,1
120,Geometry,0.375,0.2,0.6666666666666666,0.13333333333333333,1.221125,24,1
120,Number Theory,0.4166666666666667,0.2857142857142857,0.6428571428571429,0.07142857142857142,1.0698194444444444,24,1
120,Probability & Statistics,0.6666666666666666,0.5,0.125,0.375,1.105375,24,0
120,Trigonometry,0.7083333333333334,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0484583333333333,24,0
121,Algebra,0.6666666666666666,0.25,0.5,0.25,1.1193194444444445,24,0
121,Calculus,0.16666666666666666,0.1,0.65,0.25,1.1328194444444444,24,1
121,Geometry,0.7083333333333334,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.144388888888889,24,0
121,Number Theory,0.375,0.4,0.5333333333333333,0.06666666666666667,1.2266666666666666,24,1
121,Probability & Statistics,0.7916666666666666,0.2,0.6,0.2,1.1038333333333332,24,0
121,Trigonometry,0.7083333333333334,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.1254583333333334,24,0
122,Algebra,0.4583333333333333,0.15384615384615385,0.38461538461538464,0.46153846153846156,1.105611111111111,24,1
122,Calculus,0.25,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.2044861111111111,24,1
122,Geometry,0.20833333333333334,0.15789473684210525,0.631578947368421,0.21052631578947367,1.0842916666666669,24,1
122,Number Theory,0.5416666666666666,0.09090909090909091,0.45454545454545453,0.45454545454545453,1.106111111111111,24,0
122,Probability & Statistics,0.7083333333333334,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.0115694444444443,24,0
122,Trigonometry,0.625,0.3333333333333333,0.1111111111111111,0.5555555555555556,1.0814861111111111,24,0
123,Algebra,0.20833333333333334,0.15789473684210525,0.631578947368421,0.21052631578947367,1.2512361111111112,24,1
123,Calculus,0.7083333333333334,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.0859583333333334,24,0
123,Geometry,0.2916666666666667,0.23529411764705882,0.5882352941176471,0.17647058823529413,1.215625,24,1
123,Number Theory,0.9166666666666666,0.0,1.0,0.0,0.9975138888888889,24,0
123,Probability & Statistics,0.4583333333333333,0.07692307692307693,0.46153846153846156,0.46153846153846156,1.0102916666666666,24,1
123,Trigonometry,0.25,0.16666666666666666,0.5555555555555556,0.2777777777777778,1.1583472222222222,24,1
124,Algebra,0.5,0.16666666666666666,0.5,0.3333333333333333,1.1294861111111112,24,0
124,Calculus,0.8333333333333334,0.5,0.25,0.25,1.025736111111111,24,0
124,Geometry,0.75,0.3333333333333333,0.5,0.16666666666666666,1.0667638888888888,24,0
124,Number Theory,0.9166666666666666,0.0,0.0,1.0,1.084263888888889,24,0
124,Probability & Statistics,0.625,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.1732222222222222,24,0
124,Trigonometry,0.25,0.16666666666666666,0.3888888888888889,0.4444444444444444,1.0600694444444445,24,1
125,Algebra,0.125,0.09523809523809523,0.6666666666666666,0.23809523809523808,1.2520277777777777,24,1
125,Calculus,0.6666666666666666,0.375,0.5,0.125,1.0862083333333334,24,0
125,Geometry,0.4166666666666667,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.1069583333333333,24,1
125,Number Theory,0.4583333333333333,0.0,0.5384615384615384,0.46153846153846156,1.0682916666666666,24,1
125,Probability & Statistics,0.08333333333333333,0.18181818181818182,0.5,0.3181818181818182,1.165986111111111,24,1
125,Trigonometry,0.4583333333333333,0.3076923076923077,0.38461538461538464,0.3076923076923077,1.1819027777777777,24,1
126,Algebra,0.5,0.08333333333333333,0.5,0.4166666666666667,1.033875,24,0
126,Calculus,0.5416666666666666,0.18181818181818182,0.36363636363636365,0.45454545454545453,1.1165,24,0
126,Geometry,0.2916666666666667,0.23529411764705882,0.47058823529411764,0.29411764705882354,1.2615416666666668,24,1
126,Number Theory,0.4583333333333333,0.3076923076923077,0.46153846153846156,0.23076923076923078,1.1510416666666667,24,1
126,Probability & Statistics,0.125,0.14285714285714285,0.5238095238095238,0.3333333333333333,1.2580694444444445,24,1
126,Trigonometry,0.08333333333333333,0.22727272727272727,0.4090909090909091,0.36363636363636365,1.2017777777777778,24,1
127,Algebra,0.6666666666666666,0.25,0.5,0.25,1.0855833333333333,24,0
127,Calculus,0.5833333333333334,0.3,0.6,0.1,1.1068055555555556,24,0
127,Geometry,0.875,0.0,0.3333333333333333,0.6666666666666666,1.0074583333333333,24,0
127,Number Theory,0.7916666666666666,0.4,0.4,0.2,1.0152361111111112,24,0
127,Probability & Statistics,0.7083333333333334,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.042736111111111,24,0
127,Trigonometry,0.25,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.108611111111111,24,1
128,Algebra,0.2916666666666667,0.47058823529411764,0.35294117647058826,0.17647058823529413,1.1744722222222224,24,1
128,Calculus,0.375,0.13333333333333333,0.8,0.06666666666666667,1.121375,24,1
128,Geometry,0.625,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.016,24,0
128,Number Theory,0.375,0.13333333333333333,0.6,0.26666666666666666,1.1613333333333333,24,1
128,Probability & Statistics,0.7083333333333334,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0840416666666666,24,0
128,Trigonometry,0.5833333333333334,0.0,1.0,0.0,1.0833333333333333,24,0
129,Algebra,0.6666666666666666,0.375,0.5,0.125,0.9460000000000001,24,0
129,Calculus,0.7916666666666666,0.2,0.6,0.2,1.0238194444444444,24,0
129,Geometry,0.7083333333333334,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.0698611111111112,24,0
129,Number Theory,0.20833333333333334,0.2631578947368421,0.42105263157894735,0.3157894736842105,1.2265833333333334,24,1
129,Probability & Statistics,0.25,0.2777777777777778,0.3888888888888889,0.3333333333333333,1.1751250000000002,24,1
129,Trigonometry,0.125,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.2615555555555555,24,1
130,Algebra,0.6666666666666666,0.125,0.25,0.625,1.0753333333333333,24,0
130,Calculus,0.08333333333333333,0.22727272727272727,0.5909090909090909,0.18181818181818182,1.2589583333333334,24,1
130,Geometry,0.875,0.0,0.3333333333333333,0.6666666666666666,1.086361111111111,24,0
130,Number Theory,0.20833333333333334,0.3157894736842105,0.5789473684210527,0.10526315789473684,1.2075972222222222,24,1
130,Probability & Statistics,0.5416666666666666,0.18181818181818182,0.7272727272727273,0.09090909090909091,1.2090555555555556,24,0
130,Trigonometry,0.3333333333333333,0.1875,0.5,0.3125,1.0686944444444444,24,1
131,Algebra,0.4583333333333333,0.15384615384615385,0.6153846153846154,0.23076923076923078,1.1377222222222223,24,1
131,Calculus,0.4166666666666667,0.2857142857142857,0.5,0.21428571428571427,1.195513888888889,24,1
131,Geometry,0.20833333333333334,0.05263157894736842,0.6842105263157895,0.2631578947368421,1.2967083333333334,24,1
131,Number Theory,0.6666666666666666,0.375,0.25,0.375,1.118486111111111,24,0
131,Probability & Statistics,0.16666666666666666,0.15,0.65,0.2,1.2746666666666668,24,1
131,Trigonometry,0.8333333333333334,0.25,0.25,0.5,1.1256666666666666,24,0
132,Algebra,0.625,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.9927083333333333,24,0
132,Calculus,0.375,0.2,0.26666666666666666,0.5333333333333333,1.1797638888888888,24,1
132,Geometry,0.3333333333333333,0.25,0.625,0.125,1.1690277777777778,24,1
132,Number Theory,0.9166666666666666,0.5,0.0,0.5,1.0963611111111111,24,0
132,Probability & Statistics,0.16666666666666666,0.1,0.5,0.4,1.1024444444444443,24,1
132,Trigonometry,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.0053472222222222,24,0
133,Algebra,0.25,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.1809444444444444,24,1
133,Calculus,0.5833333333333334,0.5,0.4,0.1,1.094875,24,0
133,Geometry,0.7083333333333334,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.9952222222222221,24,0
133,Number Theory,0.375,0.26666666666666666,0.5333333333333333,0.2,1.1962916666666665,24,1
133,Probability & Statistics,0.4583333333333333,0.23076923076923078,0.46153846153846156,0.3076923076923077,1.1485555555555556,24,1
133,Trigonometry,0.2916666666666667,0.17647058823529413,0.47058823529411764,0.35294117647058826,1.1809166666666666,24,1
134,Algebra,0.041666666666666664,0.2608695652173913,0.43478260869565216,0.30434782608695654,1.269986111111111,24,1
134,Calculus,0.2916666666666667,0.23529411764705882,0.7058823529411765,0.058823529411764705,1.127513888888889,24,1
134,Geometry,0.6666666666666666,0.25,0.5,0.25,1.0594583333333334,24,0
134,Number Theory,0.4166666666666667,0.07142857142857142,0.42857142857142855,0.5,1.0664583333333333,24,1
134,Probability & Statistics,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0743749999999999,24,0
134,Trigonometry,0.5833333333333334,0.1,0.6,0.3,1.1875416666666667,24,0
135,Algebra,0.7916666666666666,0.0,0.8,0.2,1.101875,24,0
135,Calculus,0.0,0.125,0.5,0.375,1.2755138888888888,24,1
135,Geometry,0.5,0.5,0.4166666666666667,0.08333333333333333,1.0615555555555556,24,0
135,Number Theory,0.25,0.2222222222222222,0.6111111111111112,0.16666666666666666,1.1655,24,1
135,Probability & Statistics,0.875,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0648055555555558,24,0
135,Trigonometry,0.5833333333333334,0.3,0.4,0.3,1.0793333333333333,24,0
136,Algebra,0.7916666666666666,0.2,0.6,0.2,0.9898472222222221,24,0
136,Calculus,0.7083333333333334,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.9702083333333333,24,0
136,Geometry,0.2916666666666667,0.23529411764705882,0.6470588235294118,0.11764705882352941,1.1879305555555557,24,1
136,Number Theory,0.625,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.0069027777777777,24,0
136,Probability & Statistics,0.7916666666666666,0.2,0.4,0.4,1.1123333333333334,24,0
136,Trigonometry,0.25,0.3888888888888889,0.4444444444444444,0.16666666666666666,1.2466805555555556,24,1
137,Algebra,0.9166666666666666,0.0,1.0,0.0,1.0622222222222224,24,0
137,Calculus,0.3333333333333333,0.375,0.3125,0.3125,1.1144027777777776,24,1
137,Geometry,0.3333333333333333,0.25,0.5,0.25,1.1768750000000001,24,1
137,Number Theory,0.7083333333333334,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.13425,24,0
137,Probability & Statistics,0.7083333333333334,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0900694444444445,24,0
137,Trigonometry,0.7083333333333334,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.1135,24,0
138,Algebra,0.375,0.13333333333333333,0.5333333333333333,0.3333333333333333,1.1342916666666667,24,1
138,Calculus,0.625,0.0,0.6666666666666666,0.3333333333333333,1.0814722222222224,24,0
138,Geometry,0.8333333333333334,0.5,0.25,0.25,1.0022916666666666,24,0
138,Number Theory,0.625,0.1111111111111111,0.3333333333333333,0.5555555555555556,1.1555694444444444,24,0
138,Probability & Statistics,0.7916666666666666,0.0,0.8,0.2,1.1110138888888887,24,0
138,Trigonometry,0.5833333333333334,0.2,0.6,0.2,1.174986111111111,24,0
139,Algebra,0.3333333333333333,0.375,0.3125,0.3125,0.9935138888888889,24,1
139,Calculus,0.4583333333333333,0.3076923076923077,0.6153846153846154,0.07692307692307693,1.178111111111111,24,1
139,Geometry,0.041666666666666664,0.21739130434782608,0.6086956521739131,0.17391304347826086,1.2886805555555556,24,1
139,Number Theory,0.3333333333333333,0.1875,0.5,0.3125,1.1629027777777778,24,1
139,Probability & Statistics,0.5833333333333334,0.1,0.4,0.5,1.1082916666666667,24,0
139,Trigonometry,0.375,0.13333333333333333,0.6,0.26666666666666666,1.131347222222222,24,1
140,Algebra,0.2916666666666667,0.058823529411764705,0.6470588235294118,0.29411764705882354,1.1259166666666667,24,1
140,Calculus,0.875,0.3333333333333333,0.6666666666666666,0.0,1.01525,24,0
140,Geometry,0.375,0.3333333333333333,0.4666666666666667,0.2,1.060263888888889,24,1
140,Number Theory,0.625,0.1111111111111111,0.6666666666666666,0.2222222222222222,1.186013888888889,24,0
140,Probability & Statistics,0.3333333333333333,0.125,0.5625,0.3125,1.2035,24,1
140,Trigonometry,0.75,0.0,0.5,0.5,0.9856666666666666,24,0
141,Algebra,0.4166666666666667,0.21428571428571427,0.42857142857142855,0.35714285714285715,1.1394027777777778,24,1
141,Calculus,0.5,0.3333333333333333,0.4166666666666667,0.25,1.1834722222222223,24,0
141,Geometry,0.7916666666666666,0.4,0.4,0.2,1.0726527777777777,24,0
141,Number Theory,0.4583333333333333,0.23076923076923078,0.38461538461538464,0.38461538461538464,1.1105972222222222,24,1
141,Probability & Statistics,0.9166666666666666,0.0,0.5,0.5,0.9542777777777779,24,0
141,Trigonometry,0.875,0.3333333333333333,0.6666666666666666,0.0,0.9705277777777779,24,0
142,Algebra,0.5416666666666666,0.36363636363636365,0.45454545454545453,0.18181818181818182,1.0999166666666667,24,0
142,Calculus,0.3333333333333333,0.1875,0.5625,0.25,1.189152777777778,24,1
142,Geometry,0.7916666666666666,0.4,0.6,0.0,1.0695138888888887,24,0
142,Number Theory,0.625,0.0,0.7777777777777778,0.2222222222222222,1.1602916666666667,24,0
142,Probability & Statistics,0.16666666666666666,0.35,0.45,0.2,1.1627638888888887,24,1
142,Trigonometry,0.375,0.2,0.6666666666666666,0.13333333333333333,1.2506527777777778,24,1
143,Algebra,0.7916666666666666,0.0,0.4,0.6,1.0749166666666667,24,0
